"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","CCA_LANDED_WEIGHT_MTONS","CCA_LANDED_WEIGHT_PPP","CCA_EXVESSEL_REVENUE","CCA_CONFIDENTIAL_FLAG","ERA_LANDED_WEIGHT_MTONS","ERA_LANDED_WEIGHT_PPP","ERA_EXVESSEL_REVENUE","ERA_CONFIDENTIAL_FLAG","BGA_LANDED_WEIGHT_MTONS","BGA_LANDED_WEIGHT_PPP","BGA_EXVESSEL_REVENUE","BGA_CONFIDENTIAL_FLAG","BDA_LANDED_WEIGHT_MTONS","BDA_LANDED_WEIGHT_PPP","BDA_EXVESSEL_REVENUE","BDA_CONFIDENTIAL_FLAG","SFA_LANDED_WEIGHT_MTONS","SFA_LANDED_WEIGHT_PPP","SFA_EXVESSEL_REVENUE","SFA_CONFIDENTIAL_FLAG","MNA_LANDED_WEIGHT_MTONS","MNA_LANDED_WEIGHT_PPP","MNA_EXVESSEL_REVENUE","MNA_CONFIDENTIAL_FLAG","MRA_LANDED_WEIGHT_MTONS","MRA_LANDED_WEIGHT_PPP","MRA_EXVESSEL_REVENUE","MRA_CONFIDENTIAL_FLAG","SBA_LANDED_WEIGHT_MTONS","SBA_LANDED_WEIGHT_PPP","SBA_EXVESSEL_REVENUE","SBA_CONFIDENTIAL_FLAG","LAA_LANDED_WEIGHT_MTONS","LAA_LANDED_WEIGHT_PPP","LAA_EXVESSEL_REVENUE","LAA_CONFIDENTIAL_FLAG","SDA_LANDED_WEIGHT_MTONS","SDA_LANDED_WEIGHT_PPP","SDA_EXVESSEL_REVENUE","SDA_CONFIDENTIAL_FLAG","CA2_LANDED_WEIGHT_MTONS","CA2_LANDED_WEIGHT_PPP","CA2_EXVESSEL_REVENUE","CA2_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2010","C","CRAB","TCRB","BAIRDI TANNER CRAB","BTCR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","....","PACIFIC GRENADIER","GREN",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",9.5,.1,2101,"",58.2,.1,12714,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",67.7,,14815,""
"2010","C","GRND","FLAT","CURLFIN SOLE","CSOL",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","FLAT","DOVER SOLE","DOVR",133.4,.32,93306,"",1449.4,.32,1026651,"",683.8,.3,448777,"",,,,"*",273.4,.3,182905,"",,,,"*",,,,"",.1,.89,190,"",.1,4.64,1025,"",,,,"",,,,"",2540.2,,1752854,"*"
"2010","C","GRND","FLAT","NOM. DOVER SOLE","DVR1",,,,"",,,,"*",.1,.28,87,"",,,,"",,,,"*",,,,"*",.1,.71,116,"",,,,"*",,,,"*",,,,"",,,,"",.2,,203,"*"
"2010","C","GRND","FLAT","NOM. ENGLISH SOLE","EGL1",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","FLAT","ENGLISH SOLE","EGLS",,,,"",2,.32,1401,"",4.1,.34,3001,"",,,,"*",10.2,.45,10140,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",16.3,,14542,"*"
"2010","C","GRND","FLAT","FANTAIL SOLE","FNTS",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.1,1.12,197,"",,,,"*",,,,"",,,,"",.1,,197,"*"
"2010","C","GRND","FLAT","HORNYHEAD TURBOT","HTRB",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,1.23,60,"",5.1,1.53,17096,"",,,,"",,,,"",5.1,,17156,"*"
"2010","C","GRND","FLAT","PACIFIC SANDDAB","PDAB",,,,"*",,,,"*",,,,"",,,,"*",31.6,.53,36881,"",17.6,.65,25416,"",,,,"",.7,2.97,4565,"",2.8,3.47,21586,"",,,,"",,,,"",52.7,,88448,"*"
"2010","C","GRND","FLAT","NOM. PACIFIC SANDDAB","PDB1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","FLAT","NOM. PETRALE SOLE","PTR1",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","FLAT","PETRALE SOLE","PTRL",,,,"*",55.4,1.09,133444,"",56.3,1.12,138653,"",,,,"*",56.4,1.18,146893,"",,,,"*",,,,"",.1,1.57,488,"",,,,"",,,,"",,,,"",168.2,,419478,"*"
"2010","C","GRND","FLAT","REX SOLE","REX",6.2,.33,4492,"",30.6,.33,22181,"",7.2,.35,5475,"",,,,"*",7.8,.38,6611,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",51.8,,38759,"*"
"2010","C","GRND","FLAT","NOM. REX SOLE","REX1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",1,.52,1150,"",,,,"*",,,,"*",,,,"",,,,"",1,,1150,"*"
"2010","C","GRND","FLAT","NOM. ROCK SOLE","RSL1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",0,1.03,13,"",,,,"*",,,,"",,,,"",,,,"",0,,13,"*"
"2010","C","GRND","FLAT","ROCK SOLE","RSOL",,,,"",,,,"",,,,"",,,,"*",2.3,.59,3007,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",2.3,,3007,"*"
"2010","C","GRND","FLAT","NOM. SPECKLED SANDDAB","SDB1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","FLAT","NOM. STARRY FLOUNDER","SFL1",,,,"*",,,,"",,,,"",,,,"",.1,1.83,578,"",.4,.42,340,"",.4,2.04,1679,"",.1,1.09,243,"",,,,"",,,,"",,,,"",1,,2840,"*"
"2010","C","GRND","FLAT","SLENDER SOLE","SLNS",,,,"",.1,.33,102,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.1,,102,"*"
"2010","C","GRND","FLAT","NOM. SAND SOLE","SSO1",,,,"",,,,"",,,,"*",,,,"",.2,1.07,403,"",,,,"*",1.8,1.4,5649,"",,,,"",,,,"",,,,"",,,,"",2,,6052,"*"
"2010","C","GRND","FLAT","SAND SOLE","SSOL",,,,"*",,,,"*",,,,"",,,,"*",6.1,.94,12588,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",6.1,,12588,"*"
"2010","C","GRND","FLAT","STARRY FLOUNDER","STRY",,,,"",,,,"*",,,,"",,,,"*",11.3,.64,15790,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",11.3,,15790,"*"
"2010","C","GRND","FLAT","UNSP. SANDDABS","UDAB",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.3,1,655,"",.3,1.48,1010,"",,,,"*",,,,"",.6,,1665,"*"
"2010","C","GRND","FLAT","UNSP. FLATFISH","UFLT",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",3.2,.77,5349,"",2.5,.6,3366,"",2.9,1.39,8798,"",,,,"",,,,"",8.6,,17513,"*"
"2010","C","GRND","FLAT","UNSP. TURBOTS","UTRB",,,,"",,,,"",,,,"",,,,"*",.2,.4,142,"",,,,"*",0,1.34,116,"",,,,"*",,,,"*",,,,"",,,,"",.2,,258,"*"
"2010","C","GRND","MGRN","BIG SKATE","BSKT",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","MGRN","CALIFORNIA SKATE","CSKT",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","MGRN","SPINY DOGFISH","DSRK",0,.08,5,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",0,.74,44,"",,,,"*",,,,"",,,,"",0,,49,"*"
"2010","C","GRND","MGRN","UNSP. GRENADIERS","GRDR",,,,"",,,,"",,,,"",,,,"",,,,"*",54.1,.28,33504,"",1.9,.34,1389,"",,,,"*",,,,"",,,,"",,,,"",56,,34893,"*"
"2010","C","GRND","MGRN","LONGNOSE SKATE","LSKT",,,,"*",,,,"*",25.3,.15,8329,"",,,,"",29.3,.17,11069,"",,,,"*",2.4,.27,1397,"",,,,"*",,,,"",,,,"",,,,"",57,,20795,"*"
"2010","C","GRND","MGRN","LEOPARD SHARK","LSRK",,,,"",,,,"",,,,"",,,,"*",1.3,.81,2336,"",,,,"",,,,"*",.5,1.3,1567,"",.8,.88,1520,"",,,,"*",,,,"",2.6,,5423,"*"
"2010","C","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"",,,,"",,,,"*",,,,"",.4,.92,897,"",,,,"*",,,,"*",,,,"*",1.1,.85,2042,"",.7,1.48,2285,"",,,,"",2.2,,5224,"*"
"2010","C","GRND","MGRN","UNSP. SKATE","USKT",.3,.25,170,"",,,,"",,,,"",,,,"",7.1,.24,3780,"",2.6,.16,930,"",.7,.35,574,"",.7,.52,847,"",4.1,.26,2371,"",,,,"",,,,"",15.5,,8672,""
"2010","C","GRND","ROCK","NOM. AURORA ROCKFISH","ARR1",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","AURORA ROCKFISH","ARRA",13.5,.32,9617,"",2.8,.43,2662,"",.1,.6,141,"",,,,"",,,,"",,,,"*",.6,1,1259,"",0,.66,45,"",0,4.31,434,"",,,,"",,,,"",17,,14158,"*"
"2010","C","GRND","ROCK","BANK ROCKFISH","BANK",,,,"",.3,.39,270,"",6.2,.65,8803,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",6.5,,9073,"*"
"2010","C","GRND","ROCK","BOCACCIO","BCAC",,,,"",0,.54,42,"",1.6,.61,2139,"",,,,"",,,,"",,,,"",,,,"",.7,2.02,3296,"",.1,1.55,373,"",,,,"",,,,"",2.4,,5850,""
"2010","C","GRND","ROCK","NOM. BOCACCIO","BCC1",,,,"*",0,1.05,28,"",,,,"",,,,"*",,,,"*",1.1,1.09,2570,"",,,,"*",0,2.82,229,"",,,,"*",.1,2.17,641,"",,,,"",1.2,,3468,"*"
"2010","C","GRND","ROCK","NOM. BLACKGILL ROCKFISH","BGL1",,,,"*",,,,"*",,,,"",,,,"*",.5,1.21,1283,"",.3,1.56,1032,"",.7,1.51,2271,"",.5,1.22,1413,"",,,,"*",19.9,1.08,47442,"",,,,"",21.9,,53441,"*"
"2010","C","GRND","ROCK","BLACK ROCKFISH","BLCK",46.8,1.85,191098,"",2.9,1.79,11596,"",.4,1.69,1337,"",,,,"",,,,"",,,,"",.2,1.91,662,"",,,,"",,,,"",,,,"",,,,"",50.3,,204693,""
"2010","C","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",.1,.47,128,"",.5,.48,569,"",53.4,.64,75171,"",.3,1.96,1439,"",3.9,.52,4450,"",,,,"*",44.5,1.22,119963,"",12.4,1.14,31326,"",1.5,3.16,10407,"",5.7,1.16,14603,"",,,,"",122.3,,258056,"*"
"2010","C","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",0,.44,18,"",,,,"*",.2,1.46,774,"",.1,2.81,388,"",.6,3.24,4606,"",0,1.16,91,"",,,,"",,,,"",,,,"",,,,"",,,,"",.9,,5877,"*"
"2010","C","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",.6,1.26,1685,"",.3,2.02,1139,"",.1,1.45,169,"",,,,"*",.2,3.96,1645,"",0,4.27,107,"",,,,"*",0,2.55,212,"",,,,"",,,,"",,,,"",1.2,,4957,"*"
"2010","C","GRND","ROCK","BLUE ROCKFISH","BLUR",2.8,1.74,10610,"",.2,1.79,824,"",.2,1.78,596,"",,,,"",,,,"",.5,1.49,1715,"",.2,1.04,381,"",,,,"",,,,"",,,,"",,,,"",3.9,,14126,""
"2010","C","GRND","ROCK","NOM. BANK ROCKFISH","BNK1",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",0,1.3,67,"",,,,"",0,,67,"*"
"2010","C","GRND","ROCK","NOM. BROWN ROCKFISH","BRW1",.1,3.68,688,"",,,,"*",,,,"*",0,7.36,640,"",2.8,6.96,43643,"",.1,5.87,1555,"",.2,5.16,1849,"",.1,6.91,1151,"",,,,"",,,,"*",,,,"",3.3,,49526,"*"
"2010","C","GRND","ROCK","BROWN ROCKFISH","BRWN",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",23,5.62,284323,"",,,,"",,,,"",,,,"",,,,"",23,,284323,"*"
"2010","C","GRND","ROCK","BLACK AND YELLOW ROCKFISH","BYEL",,,,"*",,,,"",1.1,7.47,17819,"",.2,7.87,4231,"",,,,"",,,,"",6.9,6.65,101134,"",.1,6.92,2116,"",,,,"",,,,"",,,,"",8.3,,125300,"*"
"2010","C","GRND","ROCK","NOM. BLACK-AND-YELLOW ROCKFISH","BYL1",,,,"",,,,"*",.7,4.67,7060,"",,,,"",,,,"*",1.6,7.35,26334,"",.5,5.27,5329,"",,,,"",,,,"",,,,"",,,,"",2.8,,38723,"*"
"2010","C","GRND","ROCK","NOM. CHINA ROCKFISH","CHN1",,,,"*",,,,"*",.3,4.11,3111,"",,,,"",.3,7.73,5345,"",.1,6.83,811,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",.7,,9267,"*"
"2010","C","GRND","ROCK","CHINA ROCKFISH","CHNA",.3,7.35,4794,"",,,,"",.8,7.85,13800,"",.2,9.77,4061,"",,,,"",0,1.57,88,"",.1,8.48,1541,"",,,,"",,,,"",,,,"",,,,"",1.4,,24284,""
"2010","C","GRND","ROCK","NOM. CALICO ROCKFISH","CLC1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","NOM. CHILIPEPPER","CLP1",,,,"",,,,"",,,,"*",,,,"",,,,"*",.1,2.73,794,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",.1,,794,"*"
"2010","C","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",20.9,.17,7828,"",.6,.33,459,"",166.9,.57,209828,"",,,,"*",107.8,.67,160253,"",,,,"*",,,,"",.1,1,206,"",,,,"*",,,,"",,,,"",296.3,,378574,"*"
"2010","C","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","CANARY ROCKFISH","CNRY",0,.41,28,"",,,,"*",.2,.63,302,"",,,,"",.1,.7,199,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",.3,,529,"*"
"2010","C","GRND","ROCK","NOM. COPPER ROCKFISH","COP1",0,3.15,252,"",.1,2.76,601,"",0,2.66,281,"",,,,"*",.3,6.82,4259,"",.1,3.11,640,"",,,,"*",.1,2.62,596,"",,,,"",,,,"*",,,,"",.6,,6629,"*"
"2010","C","GRND","ROCK","COPPER ROCKFISH","COPP",.4,4.24,3396,"",,,,"",.2,3.68,1838,"",,,,"",,,,"",,,,"",.5,6.17,6763,"",1.4,7.1,21380,"",,,,"",,,,"",,,,"",2.5,,33377,""
"2010","C","GRND","ROCK","NOM. COWCOD ROCKFISH","CWC1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","NOM. DARKBLOTCHED ROCKFISH","DBR1",,,,"*",,,,"",0,.49,30,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,30,"*"
"2010","C","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",1.3,.44,1289,"",4.7,.49,5041,"",10.5,.57,13176,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",16.5,,19506,"*"
"2010","C","GRND","ROCK","FLAG ROCKFISH","FLAG",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",.1,3.5,644,"",,,,"*",,,,"",,,,"",.1,,644,"*"
"2010","C","GRND","ROCK","NOM. FLAG ROCKFISH","FLG1",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"",0,2.44,22,"",,,,"",0,,22,"*"
"2010","C","GRND","ROCK","NOM. GREENBLOTCHED ROCKFISH","GBL1",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","GREENBLOTCHED ROCKFISH","GBLC",,,,"",0,.51,21,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,2.41,264,"",,,,"",,,,"",,,,"",0,,285,"*"
"2010","C","GRND","ROCK","NOM. GOPHER ROCKFISH","GPH1",,,,"*",,,,"*",.9,4.26,8442,"",,,,"",0,8.57,519,"",2.2,6.57,31184,"",1.9,6.21,25479,"",.6,6.09,8268,"",,,,"*",0,3.97,374,"",,,,"",5.6,,74266,"*"
"2010","C","GRND","ROCK","GOPHER ROCKFISH","GPHR",0,5.81,93,"",,,,"",3.2,7.34,51394,"",1.5,8.53,28115,"",1.5,7.57,24752,"",.3,3.66,2719,"",15.2,6.29,210365,"",,,,"",,,,"",,,,"",,,,"",21.7,,317438,""
"2010","C","GRND","ROCK","GRASS ROCKFISH","GRAS",,,,"*",,,,"",.3,8.01,5458,"",.1,7.6,1286,"",,,,"",,,,"",4.1,8.54,76818,"",6.2,9.41,128530,"",,,,"",,,,"",,,,"",10.7,,212092,"*"
"2010","C","GRND","ROCK","NOM. GRASS ROCKFISH","GRS1",,,,"",,,,"*",.1,5.36,1413,"",,,,"",,,,"*",1,7.97,17751,"",.2,7.31,2721,"",.1,8.11,1423,"",0,8.02,361,"",0,5.47,398,"",,,,"",1.4,,24067,"*"
"2010","C","GRND","ROCK","NOM. GREENSPOTTED ROCKFISH","GSP1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"*",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",,,,"",0,.53,9,"",,,,"",,,,"*",,,,"",,,,"",,,,"",.3,2.83,1777,"",,,,"*",,,,"",,,,"",.3,,1786,"*"
"2010","C","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,2.25,31,"",,,,"*",,,,"",,,,"",0,,31,"*"
"2010","C","GRND","ROCK","NOM. HONEYCOMB ROCKFISH","HNY1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","NOM. KELP ROCKFISH","KLP1",,,,"",,,,"",,,,"",,,,"",,,,"",.3,5.55,3705,"",,,,"*",,,,"*",,,,"",0,3.56,109,"",,,,"",.3,,3814,"*"
"2010","C","GRND","ROCK","KELP ROCKFISH","KLPR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.3,3.98,2659,"",.4,5.47,4329,"",,,,"",,,,"",,,,"",.7,,6988,""
"2010","C","GRND","ROCK","NOM. LONGSPINE THORNYHEAD","LSP1",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",1.1,4.29,10247,"",,,,"",,,,"",,,,"*",,,,"",1.1,,10247,"*"
"2010","C","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",,,,"*",249.1,.45,248618,"",165.9,.29,107658,"",,,,"",18.6,.45,18492,"",45.9,.35,35168,"",.4,.95,892,"",6.5,1.74,24878,"",9.7,1.5,32053,"",,,,"*",,,,"",496.1,,467759,"*"
"2010","C","GRND","ROCK","NOM. OLIVE ROCKFISH","OLV1",,,,"",,,,"*",,,,"*",,,,"",.1,3.44,777,"",,,,"*",,,,"",0,3.37,56,"",,,,"",,,,"",,,,"",.1,,833,"*"
"2010","C","GRND","ROCK","OLIVE ROCKFISH","OLVE",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,1.63,169,"",,,,"",,,,"",,,,"",,,,"",0,,169,""
"2010","C","GRND","ROCK","PACIFIC OCEAN PERCH","POP",,,,"",.1,.44,104,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.1,,104,""
"2010","C","GRND","ROCK","NOM. PINKROSE ROCKFISH","PRR1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","NOM. QUILLBACK ROCKFISH","QLB1",,,,"",0,.93,27,"",.1,5.14,1029,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",.1,,1056,"*"
"2010","C","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",.8,4.14,6921,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.8,,6921,""
"2010","C","GRND","ROCK","UNSP. BOLINA RCKFSH","RCK2",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","UNSP. REDS RCKFSH","RCK4",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",.2,2.31,1227,"",,,,"*",.2,2.14,873,"",,,,"*",,,,"",.4,,2100,"*"
"2010","C","GRND","ROCK","UNSP. SMALL REDS RCKFSH","RCK5",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","UNSP. ROSEFISH RCKFSH","RCK6",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","UNSP. GOPHER ROCKFISH","RCK7",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","NOM. REDBANDED ROCKFISH","RDB1",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","REDBANDED ROCKFISH","RDBD",.3,.49,337,"",3.9,.52,4532,"",.8,.65,1166,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",5,,6035,"*"
"2010","C","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",,,,"*",1.9,.53,2266,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",1.9,,2266,"*"
"2010","C","GRND","ROCK","NOM. ROSY ROCKFISH","ROS1",,,,"",,,,"*",,,,"",,,,"",.1,2,456,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",.1,,456,"*"
"2010","C","GRND","ROCK","ROSY ROCKFISH","ROSY",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",.1,4.27,762,"",,,,"",,,,"",,,,"",.1,,762,"*"
"2010","C","GRND","ROCK","NOM. ROSETHORN ROCKFISH","RST1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",,,,"",0,.52,1,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,1,"*"
"2010","C","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",.2,.1,52,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.2,,52,""
"2010","C","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","NOM. CALIFORNIA SCORPIONFISH","SCR1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",.1,2.27,305,"",3.1,3.72,25548,"",.1,3.28,925,"",,,,"",3.3,,26778,"*"
"2010","C","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",1,.32,709,"",.1,.44,145,"",16.8,.32,11798,"",,,,"*",13.1,.34,9932,"",,,,"*",0,.34,10,"",,,,"*",,,,"",,,,"",,,,"",31,,22594,"*"
"2010","C","GRND","ROCK","NOM. SPLITNOSE ROCKFISH","SNS1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","NOM. SPECKLED ROCKFISH","SPK1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","SPECKLED ROCKFISH","SPKL",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.2,1.13,503,"",,,,"*",,,,"",,,,"",.2,,503,"*"
"2010","C","GRND","ROCK","NOM. SQUARESPOT","SQR1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","SQUARESPOT ROCKFISH","SQRS",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",,,,"*",.5,.44,531,"",.6,.59,822,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",1.1,,1353,"*"
"2010","C","GRND","ROCK","NOM. SHORTSPINE THORNYHEAD","SSP1",,,,"",,,,"",1.2,1.18,3051,"",,,,"",1.1,2.79,6657,"",10.8,3.03,71932,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",13.1,,81640,"*"
"2010","C","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",,,,"*",132.2,.88,255447,"",104.1,.82,187592,"",,,,"*",15.1,.87,28918,"",23.9,2.18,115102,"",28.9,3.74,237827,"",38.4,3.7,312825,"",63.8,4.2,590348,"",,,,"*",,,,"",406.4,,1728059,"*"
"2010","C","GRND","ROCK","STARRY ROCKFISH","STAR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",.4,4.27,4028,"",,,,"*",,,,"",,,,"",.4,,4028,"*"
